image_id,relative_path,class_id,is_train,bbox_x,bbox_y,bbox_width,bbox_height,class_name,split,display_name
1957,035.Purple_Finch/Purple_Finch_0081_27913.jpg,35,1,1.0,84.0,338.0,291.0,035.Purple_Finch,train,Purple Finch
1958,035.Purple_Finch/Purple_Finch_0033_27926.jpg,35,0,256.0,85.0,215.0,228.0,035.Purple_Finch,test,Purple Finch
1959,035.Purple_Finch/Purple_Finch_0133_27928.jpg,35,0,190.0,47.0,111.0,258.0,035.Purple_Finch,test,Purple Finch
1960,035.Purple_Finch/Purple_Finch_0091_27425.jpg,35,0,48.0,91.0,255.0,194.0,035.Purple_Finch,test,Purple Finch
1961,035.Purple_Finch/Purple_Finch_0006_27950.jpg,35,1,214.0,99.0,233.0,144.0,035.Purple_Finch,train,Purple Finch
1962,035.Purple_Finch/Purple_Finch_0076_27441.jpg,35,0,17.0,62.0,396.0,240.0,035.Purple_Finch,test,Purple Finch
1963,035.Purple_Finch/Purple_Finch_0071_27443.jpg,35,1,67.0,72.0,403.0,249.0,035.Purple_Finch,train,Purple Finch
1964,035.Purple_Finch/Purple_Finch_0020_27961.jpg,35,0,48.0,108.0,297.0,177.0,035.Purple_Finch,test,Purple Finch
1965,035.Purple_Finch/Purple_Finch_0059_27966.jpg,35,0,88.0,32.0,243.0,235.0,035.Purple_Finch,test,Purple Finch
1966,035.Purple_Finch/Purple_Finch_0008_27455.jpg,35,0,1.0,89.0,400.0,244.0,035.Purple_Finch,test,Purple Finch
1967,035.Purple_Finch/Purple_Finch_0035_27972.jpg,35,0,125.0,108.0,172.0,151.0,035.Purple_Finch,test,Purple Finch
1968,035.Purple_Finch/Purple_Finch_0103_27461.jpg,35,0,73.0,75.0,230.0,349.0,035.Purple_Finch,test,Purple Finch
1969,035.Purple_Finch/Purple_Finch_0065_27473.jpg,35,0,71.0,70.0,262.0,234.0,035.Purple_Finch,test,Purple Finch
1970,035.Purple_Finch/Purple_Finch_0013_27506.jpg,35,1,106.0,69.0,259.0,284.0,035.Purple_Finch,train,Purple Finch
1971,035.Purple_Finch/Purple_Finch_0049_27507.jpg,35,1,128.0,57.0,299.0,273.0,035.Purple_Finch,train,Purple Finch
1972,035.Purple_Finch/Purple_Finch_0005_27512.jpg,35,1,103.0,83.0,176.0,185.0,035.Purple_Finch,train,Purple Finch
1973,035.Purple_Finch/Purple_Finch_0134_27526.jpg,35,1,100.0,136.0,281.0,210.0,035.Purple_Finch,train,Purple Finch
1974,035.Purple_Finch/Purple_Finch_0053_27543.jpg,35,1,15.0,95.0,414.0,216.0,035.Purple_Finch,train,Purple Finch
1975,035.Purple_Finch/Purple_Finch_0113_27547.jpg,35,1,56.0,59.0,264.0,216.0,035.Purple_Finch,train,Purple Finch
1976,035.Purple_Finch/Purple_Finch_0130_27555.jpg,35,0,33.0,36.0,323.0,263.0,035.Purple_Finch,test,Purple Finch
1977,035.Purple_Finch/Purple_Finch_0011_27633.jpg,35,1,135.0,253.0,113.0,114.0,035.Purple_Finch,train,Purple Finch
1978,035.Purple_Finch/Purple_Finch_0088_28076.jpg,35,1,158.0,44.0,261.0,295.0,035.Purple_Finch,train,Purple Finch
1979,035.Purple_Finch/Purple_Finch_0004_27565.jpg,35,1,148.0,91.0,351.0,231.0,035.Purple_Finch,train,Purple Finch
1980,035.Purple_Finch/Purple_Finch_0124_27567.jpg,35,0,18.0,147.0,312.0,173.0,035.Purple_Finch,test,Purple Finch
1981,035.Purple_Finch/Purple_Finch_0104_28088.jpg,35,1,150.0,65.0,186.0,220.0,035.Purple_Finch,train,Purple Finch
1982,035.Purple_Finch/Purple_Finch_0074_28101.jpg,35,1,90.0,44.0,368.0,277.0,035.Purple_Finch,train,Purple Finch
1983,035.Purple_Finch/Purple_Finch_0120_27597.jpg,35,0,131.0,43.0,259.0,322.0,035.Purple_Finch,test,Purple Finch
1984,035.Purple_Finch/Purple_Finch_0118_27604.jpg,35,0,232.0,120.0,105.0,131.0,035.Purple_Finch,test,Purple Finch
1985,035.Purple_Finch/Purple_Finch_0043_28117.jpg,35,0,66.0,61.0,183.0,349.0,035.Purple_Finch,test,Purple Finch
1986,035.Purple_Finch/Purple_Finch_0106_27607.jpg,35,0,55.0,104.0,245.0,306.0,035.Purple_Finch,test,Purple Finch
1987,035.Purple_Finch/Purple_Finch_0023_27986.jpg,35,0,49.0,120.0,181.0,102.0,035.Purple_Finch,test,Purple Finch
1988,035.Purple_Finch/Purple_Finch_0108_28143.jpg,35,1,115.0,116.0,141.0,226.0,035.Purple_Finch,train,Purple Finch
1989,035.Purple_Finch/Purple_Finch_0067_27431.jpg,35,0,114.0,48.0,177.0,117.0,035.Purple_Finch,test,Purple Finch
1990,035.Purple_Finch/Purple_Finch_0086_27637.jpg,35,1,129.0,96.0,168.0,215.0,035.Purple_Finch,train,Purple Finch
1991,035.Purple_Finch/Purple_Finch_0082_27639.jpg,35,1,118.0,97.0,177.0,184.0,035.Purple_Finch,train,Purple Finch
1992,035.Purple_Finch/Purple_Finch_0036_27641.jpg,35,1,94.0,119.0,353.0,180.0,035.Purple_Finch,train,Purple Finch
1993,036.Northern_Flicker/Northern_Flicker_0072_28678.jpg,36,0,116.0,140.0,136.0,331.0,036.Northern_Flicker,test,Northern Flicker
1994,036.Northern_Flicker/Northern_Flicker_0036_28681.jpg,36,1,71.0,119.0,374.0,273.0,036.Northern_Flicker,train,Northern Flicker
1995,036.Northern_Flicker/Northern_Flicker_0041_28697.jpg,36,0,45.0,38.0,291.0,237.0,036.Northern_Flicker,test,Northern Flicker
1996,036.Northern_Flicker/Northern_Flicker_0093_28700.jpg,36,0,45.0,58.0,340.0,262.0,036.Northern_Flicker,test,Northern Flicker
1997,036.Northern_Flicker/Northern_Flicker_0094_28726.jpg,36,0,151.0,77.0,148.0,285.0,036.Northern_Flicker,test,Northern Flicker
1998,036.Northern_Flicker/Northern_Flicker_0075_28729.jpg,36,1,96.0,134.0,277.0,267.0,036.Northern_Flicker,train,Northern Flicker
1999,036.Northern_Flicker/Northern_Flicker_0034_28740.jpg,36,0,175.0,51.0,174.0,278.0,036.Northern_Flicker,test,Northern Flicker
2000,036.Northern_Flicker/Northern_Flicker_0021_28741.jpg,36,0,42.0,83.0,374.0,234.0,036.Northern_Flicker,test,Northern Flicker
2001,036.Northern_Flicker/Northern_Flicker_0037_28751.jpg,36,1,110.0,19.0,236.0,292.0,036.Northern_Flicker,train,Northern Flicker
2002,036.Northern_Flicker/Northern_Flicker_0050_28284.jpg,36,1,67.0,54.0,351.0,388.0,036.Northern_Flicker,train,Northern Flicker
2003,036.Northern_Flicker/Northern_Flicker_0091_28799.jpg,36,1,71.0,64.0,161.0,397.0,036.Northern_Flicker,train,Northern Flicker
2004,036.Northern_Flicker/Northern_Flicker_0006_28290.jpg,36,0,5.0,126.0,256.0,186.0,036.Northern_Flicker,test,Northern Flicker
2005,036.Northern_Flicker/Northern_Flicker_0135_28291.jpg,36,0,6.0,104.0,352.0,330.0,036.Northern_Flicker,test,Northern Flicker
2006,036.Northern_Flicker/Northern_Flicker_0099_28312.jpg,36,0,195.0,103.0,225.0,169.0,036.Northern_Flicker,test,Northern Flicker
2007,036.Northern_Flicker/Northern_Flicker_0132_28313.jpg,36,1,193.0,91.0,135.0,304.0,036.Northern_Flicker,train,Northern Flicker
2008,036.Northern_Flicker/Northern_Flicker_0084_28318.jpg,36,0,24.0,31.0,369.0,316.0,036.Northern_Flicker,test,Northern Flicker
2009,036.Northern_Flicker/Northern_Flicker_0105_28836.jpg,36,1,180.0,33.0,260.0,293.0,036.Northern_Flicker,train,Northern Flicker
2010,036.Northern_Flicker/Northern_Flicker_0068_28330.jpg,36,0,88.0,124.0,287.0,175.0,036.Northern_Flicker,test,Northern Flicker
2011,036.Northern_Flicker/Northern_Flicker_0035_28332.jpg,36,1,56.0,67.0,164.0,389.0,036.Northern_Flicker,train,Northern Flicker
2012,036.Northern_Flicker/Northern_Flicker_0078_28338.jpg,36,1,197.0,101.0,207.0,162.0,036.Northern_Flicker,train,Northern Flicker
2013,036.Northern_Flicker/Northern_Flicker_0077_28341.jpg,36,1,71.0,57.0,200.0,421.0,036.Northern_Flicker,train,Northern Flicker
2014,036.Northern_Flicker/Northern_Flicker_0055_28344.jpg,36,0,69.0,24.0,188.0,462.0,036.Northern_Flicker,test,Northern Flicker
2015,036.Northern_Flicker/Northern_Flicker_0086_28360.jpg,36,0,94.0,98.0,256.0,366.0,036.Northern_Flicker,test,Northern Flicker
2016,036.Northern_Flicker/Northern_Flicker_0104_28371.jpg,36,0,108.0,145.0,101.0,191.0,036.Northern_Flicker,test,Northern Flicker
2017,036.Northern_Flicker/Northern_Flicker_0085_28378.jpg,36,1,50.0,191.0,226.0,171.0,036.Northern_Flicker,train,Northern Flicker
2018,036.Northern_Flicker/Northern_Flicker_0123_28381.jpg,36,1,148.0,88.0,229.0,286.0,036.Northern_Flicker,train,Northern Flicker
2019,036.Northern_Flicker/Northern_Flicker_0004_28854.jpg,36,1,200.0,73.0,170.0,359.0,036.Northern_Flicker,train,Northern Flicker
2020,036.Northern_Flicker/Northern_Flicker_0100_28898.jpg,36,0,107.0,129.0,239.0,252.0,036.Northern_Flicker,test,Northern Flicker
2021,036.Northern_Flicker/Northern_Flicker_0046_28391.jpg,36,0,57.0,87.0,333.0,187.0,036.Northern_Flicker,test,Northern Flicker
2022,036.Northern_Flicker/Northern_Flicker_0054_28913.jpg,36,1,5.0,20.0,487.0,308.0,036.Northern_Flicker,train,Northern Flicker
2023,036.Northern_Flicker/Northern_Flicker_0111_28402.jpg,36,1,51.0,69.0,447.0,260.0,036.Northern_Flicker,train,Northern Flicker
2024,036.Northern_Flicker/Northern_Flicker_0136_28918.jpg,36,0,175.0,140.0,112.0,145.0,036.Northern_Flicker,test,Northern Flicker
2025,036.Northern_Flicker/Northern_Flicker_0139_28419.jpg,36,1,88.0,80.0,201.0,337.0,036.Northern_Flicker,train,Northern Flicker
2026,036.Northern_Flicker/Northern_Flicker_0095_28938.jpg,36,1,73.0,134.0,279.0,256.0,036.Northern_Flicker,train,Northern Flicker
2027,036.Northern_Flicker/Northern_Flicker_0022_28952.jpg,36,0,113.0,67.0,156.0,318.0,036.Northern_Flicker,test,Northern Flicker
2028,036.Northern_Flicker/Northern_Flicker_0106_28441.jpg,36,1,118.0,57.0,365.0,212.0,036.Northern_Flicker,train,Northern Flicker
2029,036.Northern_Flicker/Northern_Flicker_0053_28445.jpg,36,0,58.0,121.0,283.0,249.0,036.Northern_Flicker,test,Northern Flicker
2030,036.Northern_Flicker/Northern_Flicker_0045_28805.jpg,36,0,5.0,89.0,408.0,228.0,036.Northern_Flicker,test,Northern Flicker
2031,036.Northern_Flicker/Northern_Flicker_0131_28962.jpg,36,0,218.0,157.0,124.0,176.0,036.Northern_Flicker,test,Northern Flicker
2032,036.Northern_Flicker/Northern_Flicker_0124_28966.jpg,36,0,44.0,112.0,271.0,250.0,036.Northern_Flicker,test,Northern Flicker
2033,036.Northern_Flicker/Northern_Flicker_0011_28466.jpg,36,1,63.0,108.0,303.0,197.0,036.Northern_Flicker,train,Northern Flicker
2034,036.Northern_Flicker/Northern_Flicker_0138_28476.jpg,36,1,23.0,43.0,268.0,262.0,036.Northern_Flicker,train,Northern Flicker
2035,036.Northern_Flicker/Northern_Flicker_0125_28485.jpg,36,0,24.0,45.0,346.0,290.0,036.Northern_Flicker,test,Northern Flicker
2036,036.Northern_Flicker/Northern_Flicker_0059_28488.jpg,36,1,83.0,54.0,182.0,421.0,036.Northern_Flicker,train,Northern Flicker
2037,036.Northern_Flicker/Northern_Flicker_0090_28491.jpg,36,0,48.0,83.0,225.0,233.0,036.Northern_Flicker,test,Northern Flicker
2038,036.Northern_Flicker/Northern_Flicker_0118_28500.jpg,36,1,206.0,15.0,267.0,154.0,036.Northern_Flicker,train,Northern Flicker
2039,036.Northern_Flicker/Northern_Flicker_0108_28502.jpg,36,0,249.0,153.0,239.0,208.0,036.Northern_Flicker,test,Northern Flicker
2040,036.Northern_Flicker/Northern_Flicker_0129_29022.jpg,36,0,68.0,111.0,260.0,359.0,036.Northern_Flicker,test,Northern Flicker
2041,036.Northern_Flicker/Northern_Flicker_0024_29041.jpg,36,1,195.0,79.0,167.0,378.0,036.Northern_Flicker,train,Northern Flicker
2042,036.Northern_Flicker/Northern_Flicker_0008_28591.jpg,36,1,101.0,79.0,205.0,395.0,036.Northern_Flicker,train,Northern Flicker
2043,036.Northern_Flicker/Northern_Flicker_0044_28592.jpg,36,0,21.0,72.0,293.0,228.0,036.Northern_Flicker,test,Northern Flicker
2044,036.Northern_Flicker/Northern_Flicker_0110_28602.jpg,36,1,49.0,38.0,342.0,434.0,036.Northern_Flicker,train,Northern Flicker
2045,036.Northern_Flicker/Northern_Flicker_0016_28603.jpg,36,1,51.0,103.0,237.0,205.0,036.Northern_Flicker,train,Northern Flicker
2046,036.Northern_Flicker/Northern_Flicker_0057_28606.jpg,36,1,53.0,17.0,373.0,315.0,036.Northern_Flicker,train,Northern Flicker
2047,036.Northern_Flicker/Northern_Flicker_0096_28623.jpg,36,1,56.0,78.0,177.0,395.0,036.Northern_Flicker,train,Northern Flicker
2048,036.Northern_Flicker/Northern_Flicker_0079_28630.jpg,36,0,113.0,209.0,136.0,145.0,036.Northern_Flicker,test,Northern Flicker
2049,036.Northern_Flicker/Northern_Flicker_0127_28411.jpg,36,0,39.0,41.0,375.0,236.0,036.Northern_Flicker,test,Northern Flicker
2050,036.Northern_Flicker/Northern_Flicker_0069_28924.jpg,36,1,123.0,75.0,236.0,181.0,036.Northern_Flicker,train,Northern Flicker
2051,036.Northern_Flicker/Northern_Flicker_0051_28650.jpg,36,0,93.0,64.0,201.0,404.0,036.Northern_Flicker,test,Northern Flicker
2052,036.Northern_Flicker/Northern_Flicker_0107_28667.jpg,36,1,117.0,139.0,356.0,316.0,036.Northern_Flicker,train,Northern Flicker
2053,037.Acadian_Flycatcher/Acadian_Flycatcher_0066_29190.jpg,37,1,199.0,98.0,107.0,145.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2054,037.Acadian_Flycatcher/Acadian_Flycatcher_0033_29195.jpg,37,1,182.0,109.0,136.0,149.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2055,037.Acadian_Flycatcher/Acadian_Flycatcher_0067_29197.jpg,37,1,118.0,117.0,113.0,120.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2056,037.Acadian_Flycatcher/Acadian_Flycatcher_0010_29199.jpg,37,1,193.0,117.0,236.0,182.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2057,037.Acadian_Flycatcher/Acadian_Flycatcher_0022_29145.jpg,37,0,43.0,91.0,424.0,239.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2058,037.Acadian_Flycatcher/Acadian_Flycatcher_0016_29217.jpg,37,1,78.0,193.0,117.0,198.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2059,037.Acadian_Flycatcher/Acadian_Flycatcher_0013_29232.jpg,37,0,130.0,35.0,272.0,271.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2060,037.Acadian_Flycatcher/Acadian_Flycatcher_0070_29150.jpg,37,0,120.0,31.0,263.0,227.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2061,037.Acadian_Flycatcher/Acadian_Flycatcher_0009_29155.jpg,37,1,59.0,113.0,146.0,130.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2062,037.Acadian_Flycatcher/Acadian_Flycatcher_0036_795577.jpg,37,0,195.0,31.0,238.0,178.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2063,037.Acadian_Flycatcher/Acadian_Flycatcher_0069_795579.jpg,37,0,96.0,47.0,192.0,277.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2064,037.Acadian_Flycatcher/Acadian_Flycatcher_0030_795591.jpg,37,0,131.0,41.0,129.0,253.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2065,037.Acadian_Flycatcher/Acadian_Flycatcher_0020_29069.jpg,37,1,162.0,96.0,157.0,217.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2066,037.Acadian_Flycatcher/Acadian_Flycatcher_0065_29070.jpg,37,1,7.0,0.0,396.0,231.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2067,037.Acadian_Flycatcher/Acadian_Flycatcher_0051_29077.jpg,37,0,41.0,41.0,217.0,432.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2068,037.Acadian_Flycatcher/Acadian_Flycatcher_0056_29086.jpg,37,1,155.0,94.0,140.0,223.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2069,037.Acadian_Flycatcher/Acadian_Flycatcher_0003_29094.jpg,37,1,216.0,68.0,187.0,276.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2070,037.Acadian_Flycatcher/Acadian_Flycatcher_0059_29102.jpg,37,0,80.0,90.0,192.0,239.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2071,037.Acadian_Flycatcher/Acadian_Flycatcher_0054_29113.jpg,37,1,166.0,98.0,300.0,324.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2072,037.Acadian_Flycatcher/Acadian_Flycatcher_0015_795578.jpg,37,0,16.0,28.0,176.0,126.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2073,037.Acadian_Flycatcher/Acadian_Flycatcher_0043_29115.jpg,37,0,150.0,78.0,184.0,218.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2074,037.Acadian_Flycatcher/Acadian_Flycatcher_0049_795580.jpg,37,0,44.0,97.0,227.0,190.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2075,037.Acadian_Flycatcher/Acadian_Flycatcher_0031_795582.jpg,37,0,99.0,91.0,286.0,172.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2076,037.Acadian_Flycatcher/Acadian_Flycatcher_0034_795583.jpg,37,0,99.0,48.0,149.0,173.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2077,037.Acadian_Flycatcher/Acadian_Flycatcher_0064_795584.jpg,37,0,88.0,88.0,289.0,144.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2078,037.Acadian_Flycatcher/Acadian_Flycatcher_0063_795585.jpg,37,1,120.0,36.0,123.0,245.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2079,037.Acadian_Flycatcher/Acadian_Flycatcher_0045_795587.jpg,37,1,110.0,44.0,141.0,119.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2080,037.Acadian_Flycatcher/Acadian_Flycatcher_0068_795590.jpg,37,1,52.0,45.0,234.0,431.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2081,037.Acadian_Flycatcher/Acadian_Flycatcher_0042_29127.jpg,37,0,19.0,49.0,459.0,371.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2082,037.Acadian_Flycatcher/Acadian_Flycatcher_0019_795592.jpg,37,1,182.0,45.0,227.0,276.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2083,037.Acadian_Flycatcher/Acadian_Flycatcher_0047_795593.jpg,37,1,90.0,18.0,224.0,444.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2084,037.Acadian_Flycatcher/Acadian_Flycatcher_0021_795594.jpg,37,0,198.0,151.0,193.0,133.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2085,037.Acadian_Flycatcher/Acadian_Flycatcher_0006_795595.jpg,37,1,40.0,87.0,411.0,359.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2086,037.Acadian_Flycatcher/Acadian_Flycatcher_0046_795596.jpg,37,0,99.0,31.0,119.0,213.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2087,037.Acadian_Flycatcher/Acadian_Flycatcher_0017_795598.jpg,37,1,70.0,55.0,286.0,313.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2088,037.Acadian_Flycatcher/Acadian_Flycatcher_0008_795599.jpg,37,1,25.0,134.0,225.0,292.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2089,037.Acadian_Flycatcher/Acadian_Flycatcher_0007_795600.jpg,37,1,135.0,57.0,153.0,283.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2090,037.Acadian_Flycatcher/Acadian_Flycatcher_0058_795602.jpg,37,1,11.0,25.0,122.0,117.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2091,037.Acadian_Flycatcher/Acadian_Flycatcher_0072_795603.jpg,37,0,75.0,131.0,230.0,235.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2092,037.Acadian_Flycatcher/Acadian_Flycatcher_0060_795604.jpg,37,0,224.0,54.0,234.0,247.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2093,037.Acadian_Flycatcher/Acadian_Flycatcher_0041_795605.jpg,37,0,188.0,81.0,152.0,379.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2094,037.Acadian_Flycatcher/Acadian_Flycatcher_0039_795606.jpg,37,1,139.0,51.0,259.0,310.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2095,037.Acadian_Flycatcher/Acadian_Flycatcher_0014_795607.jpg,37,1,65.0,66.0,207.0,392.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2096,037.Acadian_Flycatcher/Acadian_Flycatcher_0050_795608.jpg,37,0,14.0,23.0,432.0,461.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2097,037.Acadian_Flycatcher/Acadian_Flycatcher_0055_795609.jpg,37,1,183.0,35.0,205.0,279.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2098,037.Acadian_Flycatcher/Acadian_Flycatcher_0052_795610.jpg,37,0,49.0,166.0,204.0,222.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2099,037.Acadian_Flycatcher/Acadian_Flycatcher_0028_795611.jpg,37,1,92.0,80.0,247.0,234.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2100,037.Acadian_Flycatcher/Acadian_Flycatcher_0012_795612.jpg,37,0,82.0,82.0,228.0,357.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2101,037.Acadian_Flycatcher/Acadian_Flycatcher_0038_795616.jpg,37,0,75.0,94.0,253.0,178.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2102,037.Acadian_Flycatcher/Acadian_Flycatcher_0035_795618.jpg,37,1,195.0,76.0,149.0,197.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2103,037.Acadian_Flycatcher/Acadian_Flycatcher_0053_795620.jpg,37,1,30.0,118.0,253.0,216.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2104,037.Acadian_Flycatcher/Acadian_Flycatcher_0005_29157.jpg,37,0,126.0,101.0,243.0,208.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2105,037.Acadian_Flycatcher/Acadian_Flycatcher_0032_795622.jpg,37,1,24.0,64.0,466.0,267.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2106,037.Acadian_Flycatcher/Acadian_Flycatcher_0004_795623.jpg,37,1,92.0,18.0,122.0,196.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2107,037.Acadian_Flycatcher/Acadian_Flycatcher_0044_795624.jpg,37,0,113.0,70.0,171.0,336.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2108,037.Acadian_Flycatcher/Acadian_Flycatcher_0071_795627.jpg,37,0,16.0,26.0,225.0,257.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2109,037.Acadian_Flycatcher/Acadian_Flycatcher_0073_795628.jpg,37,0,144.0,24.0,226.0,453.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2110,037.Acadian_Flycatcher/Acadian_Flycatcher_0040_795629.jpg,37,1,143.0,69.0,155.0,150.0,037.Acadian_Flycatcher,train,Acadian Flycatcher
2111,037.Acadian_Flycatcher/Acadian_Flycatcher_0024_29173.jpg,37,0,234.0,170.0,219.0,204.0,037.Acadian_Flycatcher,test,Acadian Flycatcher
2112,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0028_29696.jpg,38,0,47.0,66.0,354.0,235.0,038.Great_Crested_Flycatcher,test,Great Crested Flycatcher
2113,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0004_29701.jpg,38,1,221.0,125.0,117.0,108.0,038.Great_Crested_Flycatcher,train,Great Crested Flycatcher
2114,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0108_29712.jpg,38,1,167.0,133.0,185.0,306.0,038.Great_Crested_Flycatcher,train,Great Crested Flycatcher
2115,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0084_29716.jpg,38,1,152.0,79.0,212.0,250.0,038.Great_Crested_Flycatcher,train,Great Crested Flycatcher
2116,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0040_29447.jpg,38,1,63.0,50.0,374.0,302.0,038.Great_Crested_Flycatcher,train,Great Crested Flycatcher
2117,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0038_29533.jpg,38,1,145.0,103.0,323.0,190.0,038.Great_Crested_Flycatcher,train,Great Crested Flycatcher
2118,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0087_29252.jpg,38,1,74.0,100.0,273.0,372.0,038.Great_Crested_Flycatcher,train,Great Crested Flycatcher
2119,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0012_29264.jpg,38,0,72.0,24.0,376.0,459.0,038.Great_Crested_Flycatcher,test,Great Crested Flycatcher
2120,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0119_29778.jpg,38,0,173.0,65.0,232.0,266.0,038.Great_Crested_Flycatcher,test,Great Crested Flycatcher
2121,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0050_29786.jpg,38,1,51.0,129.0,225.0,250.0,038.Great_Crested_Flycatcher,train,Great Crested Flycatcher
2122,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0070_29455.jpg,38,1,127.0,128.0,124.0,331.0,038.Great_Crested_Flycatcher,train,Great Crested Flycatcher
2123,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0007_29280.jpg,38,0,68.0,42.0,354.0,434.0,038.Great_Crested_Flycatcher,test,Great Crested Flycatcher
2124,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0105_29456.jpg,38,1,105.0,117.0,179.0,265.0,038.Great_Crested_Flycatcher,train,Great Crested Flycatcher
2125,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0019_29801.jpg,38,1,49.0,38.0,349.0,410.0,038.Great_Crested_Flycatcher,train,Great Crested Flycatcher
2126,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0124_29294.jpg,38,0,112.0,121.0,374.0,165.0,038.Great_Crested_Flycatcher,test,Great Crested Flycatcher
2127,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0061_29807.jpg,38,0,72.0,82.0,159.0,384.0,038.Great_Crested_Flycatcher,test,Great Crested Flycatcher
2128,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0132_29300.jpg,38,0,94.0,40.0,356.0,277.0,038.Great_Crested_Flycatcher,test,Great Crested Flycatcher
2129,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0139_29302.jpg,38,0,184.0,111.0,134.0,191.0,038.Great_Crested_Flycatcher,test,Great Crested Flycatcher
2130,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0099_29305.jpg,38,1,16.0,46.0,456.0,282.0,038.Great_Crested_Flycatcher,train,Great Crested Flycatcher
2131,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0031_29825.jpg,38,0,203.0,109.0,196.0,138.0,038.Great_Crested_Flycatcher,test,Great Crested Flycatcher
